"","x"
"3907",346.95455559758
"3908",351.463796878991
"3909",306.962351311466
"3910",309.362065666874
"3911",344.907554596683
"3912",309.296385774402
"3913",332.129724835648
"3914",350.906638332413
"3915",316.275296913217
"3916",306.299235637682
"3917",330.963273404411
"3918",318.553540880842
"3919",329.955394635639
"3920",348.784112878643
"3921",307.688304730558
"3922",303.674037797294
"3923",350.146569346918
"3924",343.902236321006
"3925",304.677862175781
"3926",348.32826234101
"3927",315.426856694454
"3928",343.084783741801
"3929",308.196448270093
"3930",307.365880975789
"3931",322.383738238887
"3932",329.508314550289
"3933",307.844503097377
"3934",307.899480622971
"3935",322.51678629327
"3936",307.59606980231
"3937",302.700586401455
"3938",323.176146740659
"3939",332.370085692852
"3940",346.650841175362
"3941",349.309888754441
"3942",306.027684802026
"3943",307.335974039624
"3944",306.675803851816
"3945",349.428287126727
"3946",308.305291576745
"3947",351.139577558558
"3948",322.674267599443
"3949",305.026176172415
"3950",320.338557714289
"3951",301.85249325219
"3952",342.77170077564
"3953",335.821095081246
"3954",308.083638367083
"3955",304.186447525
"3956",307.183486249161
"3957",347.074441083383
"3958",328.913594797977
"3959",348.617285461422
"3960",319.84979717774
"3961",311.142685032687
"3962",306.403698114484
"3963",307.164075716892
"3964",347.564967216147
"3965",305.353828835537
"3966",318.50413909045
"3967",304.414519337859
"3968",307.886069362235
"3969",306.960197009234
"3970",344.82390684546
"3971",322.696147671536
"3972",304.837475504569
"3973",343.644474268934
"3974",343.91844767528
"3975",329.043621529469
"3976",307.00671867741
"3977",345.088612387128
"3978",321.054583710205
"3979",335.431824685422
"3980",308.016045205892
"3981",341.865305199974
"3982",305.64957491222
"3983",325.516762040904
"3984",319.575952633603
"3985",345.139164433934
"3986",351.063268821266
"3987",303.853490893483
"3988",306.800696038123
"3989",321.495080424644
"3990",342.421149926164
"3991",345.826140691073
"3992",307.434383481587
"3993",323.447481352235
"3994",305.864764614326
"3995",308.878050143081
"3996",347.352492301971
"3997",323.701399952792
"3998",306.956534875804
"3999",308.176474341208
"4000",343.370020419402
"4001",304.34916455782
"4002",349.85593916046
"4003",308.720008770791
"4004",350.18237091897
"4005",329.94824811143
"4006",346.607703333444
"4007",349.290757723322
"4008",345.518282797876
"4009",350.340079542667
"4010",309.917925443306
"4011",323.586482809586
"4012",310.633360484624
"4013",346.039154308801
"4014",351.313593584735
"4015",303.197497082144
"4016",347.748846204755
"4017",306.888078313608
"4018",303.901440951287
"4019",347.190186794531
"4020",308.356939546942
"4021",307.394888580016
"4022",307.468548722765
"4023",304.217000205649
"4024",347.953439833053
"4025",349.565218556913
"4026",346.098277617774
"4027",301.004434085338
"4028",322.307003367054
"4029",316.095796056344
"4030",319.979180191992
"4031",328.433575600918
"4032",334.396367878155
"4033",308.411655342773
"4034",324.084130111025
"4035",306.300059445788
"4036",307.385554542234
"4037",348.102118574799
"4038",343.681401858689
"4039",333.766739552025
"4040",346.262023480766
"4041",308.13434456174
"4042",348.538248305286
"4043",305.664630760385
"4044",345.855190272353
"4045",305.400544131092
"4046",329.148759944844
"4047",341.917509887425
"4048",323.981017911391
"4049",330.376011514515
"4050",318.00817605323
"4051",310.209125921722
"4052",305.41533388164
"4053",309.65299213697
"4054",309.568636263553
"4055",306.472039314529
"4056",322.988170476427
"4057",304.607016870555
"4058",308.069615256315
"4059",325.812505981465
"4060",308.750860664067
"4061",305.858234927881
"4062",319.170206916748
"4063",307.486957154073
"4064",319.751981235395
"4065",304.442140369863
"4066",305.772143776618
"4067",339.398359631691
"4068",308.617046100125
"4069",332.154529905646
"4070",309.396566597705
"4071",325.36048341631
"4072",330.978372275716
"4073",332.202920226293
"4074",306.91078609235
"4075",305.961273619984
"4076",351.49627676784
"4077",309.582708273851
"4078",350.138172926177
"4079",322.699134600684
"4080",343.891154054837
"4081",346.508945284327
"4082",347.573688156156
"4083",344.884257575285
"4084",342.750048098632
"4085",303.596536992119
"4086",333.017292276463
"4087",307.221256276872
"4088",306.244197169287
"4089",306.798575126628
"4090",308.74822240765
"4091",331.975756158863
"4092",320.135356105172
"4093",341.76223985737
"4094",346.903249657579
"4095",334.151409215849
"4096",328.487614293823
"4097",324.93348992595
"4098",348.812756946491
"4099",324.092644913667
"4100",345.530562963318
"4101",330.374758825847
"4102",324.953437981878
"4103",304.9302316006
"4104",306.593865446493
"4105",307.408877401855
"4106",330.224736623391
"4107",304.579944071806
"4108",305.743498242237
"4109",310.087054981961
"4110",348.96984945416
"4111",347.60854944321
"4112",309.006922314875
"4113",308.746943816469
"4114",347.782896714769
"4115",305.861366455125
"4116",348.62957362943
"4117",348.651324536049
"4118",305.126643764044
"4119",348.211699181921
"4120",303.275813485496
"4121",326.303799057504
"4122",321.921487257978
"4123",305.710859966225
"4124",342.131582621469
"4125",306.183770988586
"4126",306.964663231499
"4127",306.690700254796
"4128",310.643549979555
"4129",308.338644518176
"4130",342.516897140354
"4131",343.447363443979
"4132",306.007620593418
"4133",306.017921127381
"4134",347.956395526481
"4135",344.295816923566
"4136",307.252234709014
"4137",344.704630723453
"4138",334.585496641997
"4139",322.005251624721
"4140",348.599086780704
"4141",331.190352973733
"4142",344.701601467467
"4143",306.391225779063
"4144",333.835233040267
"4145",306.640026802127
"4146",322.744226014034
"4147",347.864874298334
"4148",347.095616908312
"4149",305.415478482799
"4150",306.04846094672
"4151",329.426839405119
"4152",350.484254290131
"4153",347.360706395498
"4154",308.082519666405
"4155",322.567398364774
"4156",320.504898055258
"4157",345.820904274951
"4158",320.094742978114
"4159",331.158837059319
"4160",350.052329154536
"4161",346.042428798311
"4162",346.596007715693
"4163",306.012128132843
"4164",347.263312918042
"4165",343.806776324017
"4166",349.133451560157
"4167",306.924018606931
"4168",340.044666280262
"4169",345.292287076377
"4170",343.684366984124
"4171",307.690936842363
"4172",310.031038566852
"4173",346.83508012926
"4174",306.04452381907
"4175",310.002327974909
"4176",306.730577868654
"4177",350.563202274726
"4178",345.408051621787
"4179",306.129600159199
"4180",321.601802059521
"4181",309.892105420126
"4182",349.998737481375
"4183",347.889335929996
"4184",326.333716366793
"4185",305.040563862475
"4186",305.935672265268
"4187",348.526637409542
"4188",346.719262110169
"4189",347.686427314384
"4190",305.742537958842
"4191",306.509548363363
"4192",322.803191119372
"4193",337.049252390972
"4194",307.457301251526
"4195",307.20297780503
"4196",309.342953760646
"4197",351.399830825086
"4198",329.64750800507
"4199",305.233806478064
"4200",324.823338136047
"4201",307.149795953854
"4202",307.900395516018
"4203",346.518307520659
"4204",349.540079345358
"4205",330.925174809421
"4206",307.81822809277
"4207",330.563727761486
"4208",348.70433334263
"4209",346.591132401795
"4210",331.163928869532
"4211",308.101139215649
"4212",332.308860906499
"4213",327.328581987999
"4214",346.314235781964
"4215",350.8710987924
"4216",317.431201547702
"4217",308.746825070618
"4218",304.299166178605
"4219",306.618182220907
"4220",305.967271099738
"4221",303.719773340221
"4222",306.154180288714
"4223",332.888702147101
"4224",331.452515003337
"4225",320.730361621171
"4226",306.053214409603
"4227",344.498109446011
"4228",307.815477311961
"4229",304.197641638557
"4230",332.36098327543
"4231",343.792098374891
"4232",347.607444074321
"4233",323.558627686349
"4234",306.845202705968
"4235",307.424539851655
"4236",340.070260061643
"4237",305.169455026736
"4238",303.839261132662
"4239",348.96172066302
"4240",320.889921270963
"4241",304.939711106547
"4242",308.15548255983
"4243",307.524897538912
"4244",329.818150436783
"4245",330.845123482553
"4246",350.420848845046
"4247",344.640105373799
"4248",332.804311168087
"4249",333.624980694291
"4250",307.91345238166
"4251",346.108597593808
"4252",346.757777231179
"4253",308.119515200831
"4254",307.997039113741
"4255",321.822555552615
"4256",346.13523014891
"4257",305.264701930865
"4258",342.498813341593
"4259",330.960909935328
"4260",346.765944025899
"4261",347.309456825149
"4262",349.716285724055
"4263",306.170576130236
"4264",343.02302430651
"4265",309.511764304849
"4266",308.434379592197
"4267",309.703325287789
"4268",305.76138748811
"4269",332.565916700165
"4270",350.705620572689
"4271",351.605309174567
"4272",309.988551481754
"4273",304.443285288593
"4274",318.508036149302
"4275",341.033828372668
"4276",342.321840809478
"4277",306.125549051277
"4278",351.948843424278
"4279",309.952680300917
"4280",306.600523423542
"4281",305.805926901496
"4282",308.222151202243
"4283",307.56541871228
"4284",318.324268530942
"4285",325.333982416025
"4286",320.316176202547
"4287",344.195456237862
"4288",305.164281679301
"4289",346.129936332699
"4290",319.843186887533
"4291",303.437919071996
"4292",322.110805585319
"4293",325.444862161715
"4294",309.19493156865
"4295",343.639438608073
"4296",308.410878488207
"4297",306.715323751267
"4298",343.554791825653
"4299",343.150191497956
"4300",307.503354359392
"4301",309.470167936166
"4302",310.400516119876
"4303",329.654656588619
"4304",345.720790560515
"4305",348.014337688399
"4306",347.878237021613
"4307",320.666767568057
"4308",333.802834581184
"4309",321.103326253063
"4310",307.768164209415
"4311",339.823708637929
"4312",347.339005457025
"4313",346.936753042238
"4314",308.474568891916
"4315",309.873987518435
"4316",302.936507825624
"4317",309.295750519671
"4318",345.376151926579
"4319",309.279263555407
"4320",327.823589879481
"4321",310.021998206552
"4322",333.673364833985
"4323",309.312600418315
"4324",306.512025783406
"4325",340.886653465745
"4326",307.455763269016
"4327",325.602171906081
"4328",348.328214912219
"4329",344.92479064657
"4330",337.1020071557
"4331",304.284281292388
"4332",323.533630169211
"4333",317.776942669414
"4334",347.063481814273
"4335",346.723146428649
"4336",307.883743532025
"4337",328.544439666052
"4338",307.366905280076
"4339",353.230296487982
"4340",317.471919916102
"4341",329.057080068938
"4342",325.101411116493
"4343",348.779325666271
"4344",310.406958564117
"4345",307.673545656697
"4346",344.181653862187
"4347",329.94459049106
"4348",306.245568233147
"4349",309.52676978838
"4350",331.752190647267
"4351",345.975686183277
"4352",352.295926162739
"4353",303.234369469702
"4354",305.885769826717
"4355",328.135234326419
"4356",353.791823119603
"4357",345.96953972069
"4358",309.760837564938
"4359",307.204007434296
"4360",306.965222209715
"4361",305.40438354068
"4362",305.572625107514
"4363",322.093192124352
"4364",323.775582489044
"4365",305.23974245827
"4366",305.78251974938
"4367",309.522219524964
"4368",331.352268791574
"4369",348.646142292687
"4370",321.463276623457
"4371",318.931464384151
"4372",308.759777514806
"4373",305.951690116418
"4374",304.763373706551
"4375",349.533848820105
"4376",340.209785828798
"4377",308.155591470074
"4378",346.761876372538
"4379",308.161570174549
"4380",348.095267546071
"4381",335.719660698866
"4382",322.148027502734
"4383",322.257568598942
"4384",305.779806257521
"4385",345.766536485022
"4386",321.204652143068
"4387",308.719723251981
"4388",308.922606569842
"4389",350.64127302284
"4390",350.727481605821
"4391",332.681075283371
"4392",332.313120703173
"4393",321.726297117702
"4394",331.107345630713
"4395",352.787520257578
"4396",350.645661530201
"4397",349.836615566618
"4398",347.629656951593
"4399",325.539749212444
"4400",308.219012805116
"4401",323.729426992802
"4402",304.090303065148
"4403",322.309627120049
"4404",326.152831174315
"4405",308.718895209827
"4406",351.305843425177
"4407",304.749034950562
"4408",325.847655449686
"4409",307.74968326655
"4410",307.249493217259
"4411",328.049400710473
"4412",324.45911089276
"4413",343.138433794905
"4414",323.377521053929
"4415",303.827288949003
"4416",340.864552374828
"4417",310.225753956484
"4418",346.399148770545
"4419",307.529135003988
"4420",305.577475106936
"4421",306.930679463362
"4422",305.314186951338
"4423",305.320724661186
"4424",307.52044467026
"4425",345.348532453904
"4426",304.516119476693
"4427",350.911699065421
"4428",346.586471088709
"4429",334.400044268987
"4430",309.107830789459
"4431",308.183559728354
"4432",320.869848714303
"4433",308.796436971882
"4434",348.535317408329
"4435",310.488163173604
"4436",309.842137254911
"4437",350.683173934577
"4438",348.096625696438
"4439",323.739320905082
"4440",340.606511732602
"4441",325.801089303155
"4442",308.537557681341
"4443",306.143782494929
"4444",334.344609747821
"4445",304.42797767028
"4446",320.256728933329
"4447",332.080683300746
"4448",341.604508680882
"4449",349.94719790775
"4450",350.645020412153
"4451",307.068162783853
"4452",332.531298449295
"4453",346.183441873765
"4454",345.396273730361
"4455",334.085902764861
"4456",350.266241336871
"4457",352.442100105795
"4458",305.85263409632
"4459",344.960556917684
"4460",346.585857420431
"4461",325.992959865754
"4462",350.010002878032
"4463",307.37787832192
"4464",308.929420194616
"4465",309.657163999664
"4466",347.742792676954
"4467",347.688969784846
"4468",307.395239649864
"4469",332.497743555701
"4470",318.874478705363
"4471",348.743526972961
"4472",349.653664198965
"4473",322.41961355443
"4474",344.710808348156
"4475",309.868210640484
"4476",347.454789715059
"4477",305.408879698046
"4478",310.601600468711
"4479",346.059554951244
"4480",307.043305051618
"4481",302.482987509855
"4482",341.96673418848
"4483",319.780718526778
"4484",307.346490197946
"4485",314.132385380198
"4486",347.080030466575
"4487",308.055356916494
"4488",305.935504810547
"4489",349.72388989716
"4490",346.46179344346
"4491",319.748308343732
"4492",351.689065979153
"4493",329.592736220712
"4494",307.228542849737
"4495",305.72131835874
"4496",346.050172097447
"4497",308.499333493084
"4498",322.945324403271
"4499",307.79126364028
"4500",350.248365003145
"4501",328.615589737052
"4502",308.212169196386
"4503",304.875065127351
"4504",309.03840101908
"4505",307.35522037851
"4506",343.907075784944
"4507",350.39795664241
"4508",307.080689903968
"4509",308.19379770286
"4510",304.340790778078
"4511",308.229919622392
"4512",333.322143164257
"4513",307.528704114913
"4514",328.183510459848
"4515",349.856439838387
"4516",302.683580222295
"4517",323.753525120922
"4518",308.730791213102
"4519",335.78500729173
"4520",308.821570737357
"4521",316.048044519603
"4522",321.141330212792
"4523",302.722781342783
"4524",350.452669631686
"4525",332.649810237129
"4526",307.069652919146
"4527",318.817074958088
"4528",306.155061386036
"4529",346.098320902808
"4530",324.850667619596
"4531",333.460525463075
"4532",343.810833425009
"4533",347.560357955459
"4534",345.597196733828
"4535",350.102620850515
"4536",321.300182040228
"4537",307.499991528677
"4538",330.915261635615
"4539",316.582842145885
"4540",349.376296384356
"4541",306.683870853198
"4542",330.762743865553
"4543",350.150555677483
"4544",308.757807639815
"4545",306.314534430598
"4546",310.892492397615
"4547",306.545924781037
"4548",307.38403362842
"4549",351.157864822556
"4550",305.392930202223
"4551",347.586509606067
"4552",304.412926794009
"4553",307.748579093473
"4554",348.899821813937
"4555",351.698973861625
"4556",305.564805593474
"4557",343.97976233991
"4558",308.817016452193
"4559",347.619782532235
"4560",327.397554530325
"4561",343.027943926135
"4562",350.285162832722
"4563",321.005029079934
"4564",343.44951059639
"4565",352.127377614278
"4566",332.48167413093
"4567",351.711361889319
"4568",318.619704564773
"4569",350.80008434804
"4570",323.611244239703
"4571",307.274936612077
"4572",345.84904350779
"4573",352.908893944457
"4574",347.52737888713
"4575",322.427653039173
"4576",323.426673856818
"4577",326.744551243208
"4578",305.032606671119
"4579",303.938784129206
"4580",347.067684463407
"4581",349.621771220039
"4582",344.677707582498
"4583",305.443023746209
"4584",348.438095025165
"4585",304.985411934817
"4586",347.930668415962
"4587",332.436303918493
"4588",330.567201294316
"4589",345.330043658753
"4590",337.605424163778
"4591",347.913133947314
"4592",305.784721531991
"4593",321.990484058215
"4594",346.081532031889
"4595",307.144411047989
"4596",305.819730867933
"4597",342.598222579418
"4598",348.073958866306
"4599",351.577916274638
"4600",354.62717501593
"4601",309.392446491127
"4602",321.911234472603
"4603",349.426681868385
"4604",344.398879526472
"4605",307.03153493869
"4606",348.003852964453
"4607",304.994451963057
"4608",345.814027759555
"4609",348.123480473021
"4610",305.857503148305
"4611",333.236707665473
"4612",350.733995339232
"4613",347.577400619732
"4614",346.291013848857
"4615",342.684135056362
"4616",307.078545633349
"4617",341.887456123695
"4618",304.896105131193
"4619",331.018967900648
"4620",305.803721350071
"4621",320.311435653613
"4622",305.789437551785
"4623",331.670283611752
"4624",328.781990761518
"4625",348.927068543765
"4626",318.576497542962
"4627",348.972555488553
"4628",321.790028666279
"4629",343.198355853649
"4630",343.948524793757
"4631",350.960622200595
"4632",344.810277263492
"4633",303.008557416482
"4634",304.645297320466
"4635",335.346400831113
"4636",346.179233493512
"4637",306.900141520128
"4638",330.623033422458
"4639",321.451509432644
"4640",346.394663626292
"4641",307.744916829495
"4642",346.07725459283
"4643",306.519723581298
"4644",346.514532899416
"4645",304.89622563672
"4646",347.577559066734
"4647",309.041710819952
"4648",326.780181523359
"4649",345.113595061279
"4650",307.275082428924
"4651",308.829377397928
"4652",305.259210904331
"4653",342.370463642373
"4654",347.14184697446
"4655",329.70791582022
"4656",344.340546968163
"4657",327.139550151746
"4658",322.064362949037
"4659",310.155138437622
"4660",308.858647370112
"4661",346.735931900378
"4662",345.03910991936
"4663",342.946270691441
"4664",347.883933783677
"4665",333.642365176801
"4666",311.127816585992
"4667",354.286223725129
"4668",310.204361177887
"4669",342.669115295996
"4670",306.195988652294
"4671",306.458018885248
"4672",355.86611476816
"4673",344.954528609081
"4674",306.788469522444
"4675",326.927643459494
"4676",347.391600200033
"4677",309.825406217896
"4678",305.390607230102
"4679",306.291920160458
"4680",328.825408777968
"4681",323.994896438954
"4682",331.184770063461
"4683",323.050038964034
"4684",310.879079563054
"4685",347.772457197125
"4686",331.79015596061
"4687",311.181651965852
"4688",306.105615635163
"4689",346.686855106474
"4690",329.665516041803
"4691",323.084115936959
"4692",345.475914389863
"4693",349.175202346209
"4694",307.895357420121
"4695",343.024151872924
"4696",305.161368930634
"4697",328.834703991237
"4698",319.822650332913
"4699",321.730197576761
"4700",326.17445794702
"4701",328.279644582555
"4702",305.279820510936
"4703",335.587930283501
"4704",321.177176240308
"4705",305.689271342232
"4706",318.996984709271
"4707",345.719548835604
"4708",306.555475760671
"4709",349.405908492686
"4710",307.239274085752
"4711",343.421016779248
"4712",351.485186177516
"4713",304.786951950254
"4714",310.457429264273
"4715",342.288282519517
"4716",308.864870080133
"4717",307.392639694724
"4718",334.284097748815
"4719",347.261137620776
"4720",348.830881309188
"4721",305.543164248505
"4722",349.056581719899
"4723",351.137149355476
"4724",347.809393398394
"4725",331.751025833069
"4726",330.708008736614
"4727",306.39912079927
"4728",316.140203824067
"4729",307.103271142717
"4730",339.30679668349
"4731",341.297707974208
"4732",309.528553063862
"4733",307.047280354754
"4734",352.870502469399
"4735",346.509549254473
"4736",322.79876502102
"4737",344.995408558595
"4738",349.292634858375
"4739",333.538262214999
"4740",334.888872877995
"4741",303.634297616416
"4742",345.746636654334
"4743",304.412614441021
"4744",305.055567599044
"4745",332.094204294909
"4746",320.754492934993
"4747",346.261850983084
"4748",347.365710628708
"4749",351.318199190777
"4750",345.978329981075
"4751",344.403049228953
"4752",344.382892467364
"4753",308.34888613942
"4754",348.613656536277
"4755",310.995349863376
"4756",344.690339423121
"4757",321.034185257147
"4758",350.142575669376
"4759",342.783283205823
"4760",345.534758462178
"4761",344.701404592214
"4762",323.309908003602
"4763",305.868828531631
"4764",329.853744742591
"4765",305.55238476988
"4766",346.826660815691
"4767",343.752933976512
"4768",351.094776351725
"4769",310.036052366157
"4770",345.86155993451
"4771",351.96382952203
"4772",353.206120037811
"4773",333.415647655073
"4774",305.334127116131
"4775",322.095070932179
"4776",325.48164534625
"4777",307.784460103282
"4778",330.42032896602
"4779",348.699942592236
"4780",323.495474807379
"4781",342.023624069529
"4782",345.277634645058
"4783",326.679485834941
"4784",305.932706092164
"4785",345.444632086039
"4786",346.742084989342
"4787",307.287994321744
"4788",308.120913662666
"4789",303.423772396173
"4790",343.487862668917
"4791",322.23634151095
"4792",304.185583226092
"4793",322.816454806042
"4794",331.257247470226
"4795",329.988270289652
"4796",347.330747690374
"4797",305.830127586916
"4798",306.408042288003
"4799",306.88637079174
"4800",328.418462107668
"4801",308.123026563649
"4802",306.247752707097
"4803",320.158348406305
"4804",307.108838925483
"4805",345.12074565992
"4806",347.589881283547
"4807",336.088377525987
"4808",320.256479592019
"4809",345.6264342992
"4810",306.340797720762
"4811",349.751337287731
"4812",311.286853194429
"4813",335.148880735783
"4814",323.42228987234
"4815",344.891560491805
"4816",311.508430284123
"4817",319.42075824712
"4818",331.146983046313
"4819",342.510182507286
"4820",322.151967712107
"4821",350.396361099793
"4822",345.167923104045
"4823",308.890439573526
"4824",309.240866434135
"4825",302.54978996572
"4826",308.709973411838
"4827",348.354930061511
"4828",344.97874250773
"4829",347.871551708429
"4830",345.584050130239
"4831",331.846327306789
"4832",342.966270753069
"4833",334.668633016666
"4834",347.094916896377
"4835",306.305483524619
"4836",319.658523415558
"4837",317.48443480135
"4838",354.60250471005
"4839",307.580884183456
"4840",308.025633522679
"4841",347.01874001523
"4842",307.301244953392
"4843",342.957267420447
"4844",321.898997675932
"4845",308.704173722533
"4846",306.141578389232
"4847",330.57853646314
"4848",320.838749481646
"4849",311.774762648064
"4850",308.384609498763
"4851",307.202175817756
"4852",333.829483134111
"4853",307.190844414446
"4854",346.956424999523
"4855",304.396730189553
"4856",341.746569143908
"4857",306.163067767494
"4858",306.999078920247
"4859",320.128512277889
"4860",306.931881589261
"4861",309.647137554985
"4862",350.669531973842
"4863",307.101325423165
"4864",346.624735031248
"4865",308.969217853319
"4866",330.83540151301
"4867",348.113819376021
"4868",306.293536958041
"4869",345.603367738905
"4870",310.129037001547
"4871",346.863425852165
"4872",309.070252681734
"4873",337.987911194701
"4874",328.316262980881
"4875",346.713098938141
"4876",347.902238825447
"4877",319.137789161933
"4878",322.980512720052
"4879",331.109020298524
"4880",338.358287760155
"4881",305.186322021899
"4882",321.574718650993
"4883",346.226156015509
"4884",321.967079558401
"4885",343.526004403528
"4886",306.395279504443
"4887",330.805516853403
"4888",319.13582440124
"4889",318.777015757867
"4890",309.336259044113
"4891",324.312796567536
"4892",345.508054050347
"4893",348.180567520004
"4894",326.423016235113
"4895",322.603831917
"4896",322.676897742717
"4897",321.045125124325
"4898",308.595361947671
"4899",307.437286144526
"4900",352.100507354113
"4901",304.545157635609
"4902",322.894887405743
"4903",335.104160088197
"4904",310.115952175957
"4905",304.370809353401
"4906",345.35166966435
"4907",327.1898543421
"4908",344.631674493069
"4909",323.813127521254
"4910",346.533548684747
"4911",305.030741733674
"4912",351.630209380696
"4913",309.237753973416
"4914",303.178190312151
"4915",305.979607967921
"4916",352.333493209281
"4917",343.629259766358
"4918",309.386852254409
"4919",305.403101405418
"4920",306.827843052155
"4921",331.320373554679
"4922",325.262769584466
"4923",344.011521529206
"4924",325.229127928862
"4925",323.327299385799
"4926",347.280155787743
"4927",346.809557676701
"4928",320.436209253759
"4929",331.118548493661
"4930",348.845497470148
"4931",344.357342774754
"4932",308.40701219926
"4933",305.090220501054
"4934",331.212348405242
"4935",346.998501243027
"4936",308.751453386702
"4937",324.987416706271
"4938",307.181168513621
"4939",310.293994608885
"4940",346.458885232053
"4941",346.774208699539
"4942",305.986699184277
"4943",306.678658134614
"4944",344.031248863083
"4945",303.081229314993
"4946",308.526933885286
"4947",332.7337504672
"4948",330.625085239053
"4949",348.995808907611
"4950",305.087653508767
"4951",348.482573855919
"4952",342.646351577541
"4953",347.862772364298
"4954",328.511020309861
"4955",307.79182340767
"4956",305.326684466958
"4957",349.336270874935
"4958",307.746577730359
"4959",327.394650521192
"4960",330.446237876735
"4961",330.288926121125
"4962",346.377877415314
"4963",309.765528056749
"4964",347.203675020031
"4965",329.556159985141
"4966",307.450927282481
"4967",337.22718180544
"4968",305.91416448318
"4969",322.784920685951
"4970",328.001125452932
"4971",329.269955317363
"4972",306.354551403144
"4973",316.786572062299
"4974",326.699835343193
"4975",348.985748221474
"4976",303.919287753942
"4977",301.824759412609
"4978",328.582739485136
"4979",325.061034555148
"4980",307.032271529977
"4981",344.610535853458
"4982",333.833801409129
"4983",309.138939392067
"4984",307.272241379433
"4985",344.034639757087
"4986",325.926604519143
"4987",305.489784794731
"4988",346.523392540409
"4989",327.205709142552
"4990",349.018365600459
"4991",346.041069332903
"4992",321.913692714627
"4993",308.126427145907
"4994",307.999088919612
"4995",348.022975691972
"4996",341.194370900766
"4997",307.098812379368
"4998",344.487282563529
"4999",304.347257559546
"5000",303.427312417139
"5001",307.527406801484
"5002",305.341096305496
"5003",304.076730451343
"5004",326.209975448246
"5005",303.911351424679
"5006",306.618225749079
"5007",324.540529245483
"5008",348.641378606132
"5009",308.5103080154
"5010",329.74058741024
"5011",326.526955155071
"5012",306.778395288304
"5013",307.720510899832
"5014",306.787381040858
"5015",305.614578583412
"5016",350.169645098091
"5017",308.527253941001
"5018",340.308457035028
"5019",307.785590517725
"5020",328.708669468992
"5021",306.679652618277
"5022",309.771403198864
"5023",347.295322563119
"5024",348.901268825915
"5025",305.900516281923
"5026",332.890663620842
"5027",345.569657548773
"5028",307.508241370006
"5029",323.44838165481
"5030",320.502928624097
"5031",320.818048783748
"5032",306.465801237608
"5033",306.817996872069
"5034",323.284480992908
"5035",346.342074272546
"5036",306.538909860098
"5037",306.673899566343
"5038",325.545496298519
"5039",349.565562360104
"5040",344.65735818575
"5041",344.771242473111
"5042",346.632860146202
"5043",308.227557778433
"5044",303.661773004824
"5045",306.411019778279
"5046",346.629507208227
"5047",342.791665369637
"5048",324.371788030152
"5049",346.935940369531
"5050",345.097407285652
"5051",308.910449708509
"5052",305.277766417989
"5053",312.187593868899
"5054",348.394205510081
"5055",334.393029459393
"5056",348.303065660896
"5057",309.638393671968
"5058",306.45258098062
"5059",345.936324777369
"5060",306.377430800624
"5061",346.411822760171
"5062",330.266098648247
"5063",307.543367276668
"5064",305.810281546016
"5065",343.899343925037
"5066",306.215138543738
"5067",349.401935748509
"5068",346.532179068975
"5069",320.525094156095
"5070",307.157406734054
"5071",348.329027215978
"5072",348.76018955133
"5073",306.252729694344
"5074",322.482923646742
"5075",308.433681530889
"5076",306.453990549547
"5077",309.906515130211
"5078",323.353528788693
"5079",346.793673618995
"5080",330.119748988245
"5081",344.517674717873
"5082",341.501849561352
"5083",321.343122757454
"5084",303.703188002538
"5085",307.697905454305
"5086",306.769722742616
"5087",323.282933715932
"5088",325.008940158886
"5089",348.370866758037
"5090",341.93828348384
"5091",308.408006815423
"5092",350.632840658841
"5093",346.503525247112
"5094",347.894205995354
"5095",330.981712849358
"5096",343.887369608688
"5097",310.433188088718
"5098",345.168650926381
"5099",347.631635189271
"5100",350.198385180153
"5101",320.822034751387
"5102",321.626792394385
"5103",348.532772738322
"5104",348.926022295912
"5105",322.053411155926
"5106",345.24164239742
"5107",345.289971061632
"5108",308.292452220073
"5109",307.488651272204
"5110",305.647207995298
"5111",345.663726225409
"5112",349.58405962346
"5113",349.108096735593
"5114",344.325254847624
"5115",342.771120632174
"5116",305.092318639216
"5117",308.652744858108
"5118",308.621070406739
"5119",346.981766056677
"5120",343.688914414228
"5121",342.157062992512
"5122",307.689795835419
"5123",349.60616624112
"5124",322.299336909936
"5125",340.240643202129
"5126",321.66523079608
"5127",309.992742192011
"5128",321.163532632984
"5129",305.58998841174
"5130",350.147744050217
"5131",307.156551645158
"5132",307.035039103856
"5133",307.397374632808
"5134",350.213488731786
"5135",330.874447994015
"5136",346.580803576517
"5137",350.037003569358
"5138",319.745149309866
"5139",307.613256104091
"5140",309.373270626593
"5141",345.634233922056
"5142",327.673551169275
"5143",306.062722962853
"5144",346.89569817676
"5145",351.011087980742
"5146",349.70949866958
"5147",342.838029569251
"5148",343.985500419218
"5149",306.116748136548
"5150",307.175894968079
"5151",305.28203314747
"5152",350.701714015817
"5153",307.063603054286
"5154",326.842992396681
"5155",309.766977103898
"5156",336.624505388374
"5157",341.509868923048
"5158",332.069773478139
"5159",307.573164358074
"5160",336.412662701959
"5161",328.873677071358
"5162",346.3776664885
"5163",347.679112784101
"5164",345.775382105181
"5165",323.396121673462
"5166",309.106552146392
"5167",306.825522969186
"5168",349.674226757037
"5169",306.595532150274
"5170",326.801666688073
"5171",342.450923260527
"5172",323.62664718068
"5173",319.463263110772
"5174",349.048214130462
"5175",344.811426992338
"5176",306.986138320164
"5177",306.839237735435
"5178",318.476227871584
